observation_id,ground_truth_val
1003184000,27701
1008484205,26919
1001002028,38537
1002998688,29465
1013195617,21635
1017264100,49417
1012613793,45769
1008763752,2215
1003723867,2151
1016461152,42185
1001794018,35855
1010673830,29575
1016865443,22485
1014281488,13557
1012381832,44962
1008502499,5550
1002607451,56413
1009774852,48461
1010082062,2221
1009111010,21341
1015861607,39105
1003817899,3007
1014751780,21041
1001592752,5270
1002561637,11856
1003327504,38222
1003490830,3290
1016296190,43355
1008611684,21188
1008578889,5550
1012617930,21232
1014126180,53469
1004920386,1786
1004104001,55298
1003583327,4875
1012617899,48189
1012358563,42416
1015735248,10645
1001799676,46611
1005375612,29530
1003402506,25346
1014632734,1558
1002287484,28694
1002625306,21160
1013246089,373
1004039098,33733
1013608739,1982
1018148309,28247
1001602923,29485
1013768331,44431
1006762372,9066
1010388345,7956
1017888334,3007
1003819007,27393
1008765117,21016
1005554955,13651
1006198903,48998
1002191667,10568
1013240375,35844
1003487762,6754
1012650243,46673
1011583917,11947
1018019806,47300
1013131429,3630
1003704010,20532
1011678751,47623
1003835837,35170
1004368382,11705
1011584817,23947
1003039740,19921
1018905482,38200
1013568242,51493
1003581091,56294
1009504974,23434
1015744795,29473
1006687401,4738
1014411520,24939
1009583856,23666
1012951220,41493
1001597662,35544
1010665258,28102
1013750730,37480
1003928794,36913
1006638060,33859
1011122155,44377
1003325813,4486
1013389610,4809
1002551447,20293
1003687994,27028
1004375695,33213
1001597258,25346
1016382567,1982
1013212697,15920
1004385687,6999
1003742234,55679
1019555491,55897
1020009604,5290
1002736345,21431
1009448254,362
1016348938,21041
1019143747,23065
1018650502,39843
1016308539,47724
1010679376,6999
1010956420,37480
1012745770,40626
1017667726,15959
1002474980,6708
1008747656,1786
1010902325,55387
1017461555,37198
1011841060,11037
1017084607,20237
1003935301,28648
1010311444,13542
1002600110,23545
1014905304,22339
1016571137,44592
1007278157,7394
1012336412,44328
1009750036,20441
1003888465,30673
1011067566,499
1018985004,23504
1011971999,15353
1001589545,47275
1009028522,12376
1012608856,3290
1009088564,53070
1017106953,54417
1005247586,55923
1002456033,41528
1010775720,24760
1013215341,26542
1016817447,29667
1012605412,22315
1012617960,31808
1016653359,17132
1010705137,54703
1008319615,30619
1005765208,4039
1018787417,12036
1003583898,29479
1011653766,19486
1003255590,5270
1003602617,55058
1008280570,495
1016639172,3914
1011971623,38777
1003604336,46330
1011803068,56378
1003822002,47186
1003917526,49565
1005247599,4147
1013056412,52224
1009823958,55078
1003718641,32770
1011971938,10588
1003835966,22990
1011997118,48476
1008739029,5550
1015481718,56583
1020048711,12801
1009848809,38
1009595928,22943
1011995784,31866
1017247187,13610
1012009493,46954
1012616981,6853
1004485691,28477
1004182715,50833
1003866664,23765
1012610608,6708
1002478987,5330
1011317797,13589
1003183938,23770
1002792335,36078
1008880020,21816
1008046178,55668
1002936189,15989
1004030615,20441
1003860838,37094
1012607881,44250
1002295521,39725
1003608163,37551
1012093234,52788
1015566827,21016
1003744734,45885
1008009583,26342
1011980944,1627
1011670874,9087
1014989807,53083
1005228094,21016
1004081037,4030
1017477399,4039
1005599624,55192
1016301323,18754
1016281936,47155
1008476373,14207
1002033110,27364
1009468933,33857
1013273286,15371
1016270304,46860
1003579436,45810
1013131359,39843
1005760279,42490
1011637236,49374
1016579002,56123
1011907760,9886
1016259484,12487
1009742672,42627
1004385438,55280
1003594332,26495
1008611663,14207
1010808203,10102
1018564550,38374
1012617986,46967
1009599682,20441
1012980074,39662
1019317595,47663
1003948855,36604
1005844707,48991
1013855873,30619
1011648409,3248
1011740861,35252
1014239145,56043
1012867152,48386
1011807220,26414
1002928765,51355
1011900183,14355
1011067464,9715
1010128270,3290
1017276009,55387
1018988314,40626
1009386501,22916
1009253741,40764
1002792249,42586
1003257221,26497
1006520251,37271
1006976445,9102
1012961120,56076
1011086630,28788
1009395652,25346
1008478638,40630
1012112657,36560
1013223703,36199
1003880409,14224
1006252906,36947
1002597825,27404
1013132124,36921
1017200348,18092
1009018902,8448
1009875288,44636
1003858019,25346
1012619130,46967
1018256407,29852
1005790085,10774
1008477754,21188
1005745091,45010
1003867758,36779
1018724119,26495
1003333645,19804
1003858125,6999
1012757176,54700
1019068967,45846
1003229376,21477
1007714406,23509
1012614224,40223
1004774660,23661
1012897067,15696
1005247459,56247
1002404515,28789
1012893561,55134
1006329202,46659
1003325817,49410
1008552698,38596
1018984363,15666
1020048264,37013
1010775097,46263
1008880258,45885
1010380173,56212
1003224227,43045
1014322298,49374
1017049874,40221
1016852575,44377
1003664259,5488
1012758269,43045
1002358373,15775
1012612514,42490
1011787730,39609
1012140331,54700
1004048052,17414
1008397342,21079
1002601327,56413
1012745866,28531
1003327525,2475
1019681442,21627
1016767127,50911
1003948888,47201
1001592227,55679
1014727459,5488
1017030552,55134
1004526603,29465
1006519076,30619
1002432379,40031
1016935501,30860
1003840258,36964
1008523388,9153
1004827200,44190
1019285943,10187
1005719941,48991
1006544217,35243
1005247359,41035
1012550154,36760
1011679023,53507
1015565649,47617
1013293781,44908
1006937550,43270
1007213020,43269
1002896654,43323
1002144171,16617
1015888960,32251
1010128393,6708
1001847054,8338
1015501069,10894
1009826661,44636
1002455727,9084
1003959308,16698
1003472970,33859
1003480523,29485
1003184385,45689
1010541605,44436
1010582772,54782
1004920578,29329
1016373976,35535
1019878437,51793
1009750673,55619
1007726787,32199
1014805378,7956
1001606359,47201
1019124846,32220
1001604952,18662
1004740683,13870
1001601751,27570
1015168286,49506
1016852476,56123
1014899230,15906
1003330362,30619
1012613142,13581
1001604729,56076
1016928658,49670
1004848850,52875
1003586465,23813
1004123682,52882
1008764571,29764
1009427698,911
1016751686,10181
1017245689,26733
1013462790,55269
1003751364,29787
1009258558,41254
1010601054,38777
1012682273,49779
1006646637,25814
1002980333,47282
1001603314,41496
1008686704,38535
1004827146,36011
1012608355,12036
1003871566,45885
1003760950,14224
1014807787,7157
1009827028,1982
1008880411,21016
1003402471,36349
1009826637,44636
1016884056,21301
1016713674,9304
1018836472,40928
1005544377,5175
1002792337,24356
1012089862,41006
1003936347,56288
1012531118,39328
1012509390,51466
1012897204,32744
1019379617,11776
1003345047,36931
1013188094,42200
1015597328,28796
1019246527,30811
1012274955,19
1004067497,36040
1009386425,28482
1002597386,15762
1003813082,30583
1010420574,21022
1007628383,26342
1016485396,32753
1003582747,1982
1007078428,13271
1017084673,33866
1001604781,43042
1003722971,1692
1013407798,9015
1012528500,5283
1016713576,17763
1011434728,40626
1004104704,55280
1017998914,2154
1016221469,11585
1015932434,45303
1008738984,4432
1004761850,1569
1010678270,3007
1014024017,17414
1008406086,23690
1001002726,9258
1012764676,46884
1013026882,9300
1018354826,14317
1009110810,12255
1003733338,23673
1004753657,23770
1001604707,26497
1007212174,53384
1013855923,29465
1008415547,5550
1002836755,13632
1005277842,4147
1009511556,26542
1003911284,28163
1003251407,25346
1012509280,9025
1018906913,50977
1018723646,31662
1015047290,11771
1015549896,51174
1001666368,15590
1009494674,17002
1005316716,5283
1016366310,41254
1005660219,15757
1011989092,10618
1005272667,21022
1013424657,45969
1017274787,46577
1008476924,44250
1009511622,13589
1012439259,55658
1004964130,22975
1004546656,29530
1012622380,48352
1004984855,23425
1002418704,42013
1003174154,42493
1011323386,31691
1001596190,28491
1017596734,3161
1003579476,23894
1017051167,29666
1009424692,40649
1006484560,37094
1012363806,19923
1003868657,22845
1014807556,54700
1003506485,5488
1002598125,47594
1014278063,41035
1004950189,12779
1013561567,36075
1001605411,42462
1018825000,44431
1004714138,5270
1003846188,20532
1001112151,35521
1016737720,9455
1010839834,44431
1012608265,47107
1002475158,2122
1012617101,23763
1017361499,54718
1009744920,5330
1009803546,37262
1016255866,56673
1012523048,7921
1008477072,44377
1016951090,49330
1004887236,27393
1004892437,29530
1002836767,7040
1012614082,56670
1011678562,21539
1012432872,10592
1019129591,11494
1005990510,24341
1016225709,52976
1018984063,27541
1002928757,36899
1019249299,39684
1010653951,56315
1012093817,44752
1011751694,23690
1009875690,11863
1009555824,1116
1009657814,43270
1015395494,30651
1008406195,44721
1013315041,47300
1009736596,26497
1009386502,39843
1001160028,23894
1003559623,54417
1000683302,10894
1003760919,29575
1003851164,55387
1012979988,10926
1006778489,29712
1011879670,15704
1012231183,54437
1012374960,25478
1007924243,26342
1003827649,3007
1003834164,31278
1005270537,8423
1009741117,36100
1005044413,12356
1004887571,33213
1015224110,41867
1002962355,42213
1016550562,46659
1004534293,655
1012614096,23629
1013240322,37094
1004485713,1786
1002413733,15995
1002295848,7157
1005386879,12229
1004028050,20293
1002989730,2221
1008737892,4432
1002928777,25615
1017236093,38225
1009255070,358
1001839186,12487
1003632820,7394
1003472989,28772
1003822506,512
1012243884,41254
1017160550,12483
1003775011,15268
1005741600,44636
1008523830,19622
1017051854,3290
1006484273,37094
1017104266,30030
1013919055,41481
1009775266,27028
1015014375,18754
1016843383,35513
1011594300,30619
1005537183,6708
1012089700,495
1006210992,5488
1008483549,22975
1013385071,26495
1003770732,37102
1001594949,36940
1001602370,48874
1003846164,36940
1010000933,36940
1016695016,55409
1014180503,49374
1001607137,25965
1011381404,54765
1017105574,49454
1010850504,40231
1003834013,29479
1018788646,3668
1003760983,11330
1007595468,30619
1013701922,12979
1012358666,13731
1004169736,39843
1008693308,373
1012263525,29203
1015236018,46884
1013055157,25473
1004950446,29153
1004077355,31774
1008693555,17002
1010509580,35162
1016907767,55871
1017125249,29787
1008764213,26342
1003637548,55280
1011558821,38716
1003763743,47275
1003742175,29485
1012599030,56460
1016606035,9388
1013470515,46026
1015932454,16637
1019365525,10673
1003238812,14955
1003224258,2122
1009950747,36963
1009945671,3290
1017859690,17002
1010141951,9102
1008475311,13589
1003626508,13731
1004550393,11840
1010499528,48874
1003861927,18754
1001598177,44636
1014171878,3194
1006719448,27457
1017164283,22339
1003871610,54417
1003988212,37094
1004937469,26919
1017245273,27034
1002469690,55679
1012697792,19687
1016852378,10840
1002576541,16116
1015655853,47201
1004812806,38596
1008770559,42949
1005051684,37187
1016663309,22699
1019555660,9846
1016243008,12168
1003583359,44532
1003263492,56247
1003860486,55058
1002792111,32137
1005309111,14149
1012612708,34600
1011971956,55397
1015041628,40986
1010692592,21041
1008874625,48988
1014278080,1786
1003846976,27457
1002929296,43323
1003560130,56976
1003854735,13275
1008880131,21803
1016618822,50941
1012626130,409
1012014758,44988
1016459024,56329
1003526689,43355
1002962348,53922
1012757084,31774
1017772528,3914
1009781943,9025
1013385004,39843
1011807548,37005
1003730618,9886
1013056111,1792
1009599721,46659
1017883273,16810
1010953179,52882
1010122540,54267
1009697782,20196
1019246422,14343
1016275005,6965
1003505562,42717
1013839576,22122
1002988905,31691
1003854732,19
1003644405,25965
1004753608,11705
1004526662,45689
1002602761,14481
1011841496,46562
1002617532,47623
1011486068,43546
1004374932,57289
1006152031,41494
1012620482,50841
1004590466,47278
1002475101,48736
1010486058,56329
1003948861,42200
1001604719,43057
1008701455,21016
1003854687,4030
1005340256,13160
1020047138,29482
1016251730,12376
1009028937,19491
1015734208,55658
1016195583,55688
1003637458,1982
1012610736,44962
1013274210,23673
1012617090,44051
1008502509,9905
1002462089,48037
1017106512,41494
1011393645,29730
1005090927,42490
1019783608,33430
1016607462,13581
1017106440,13542
1019143134,3194
1009424067,42155
1002827342,31653
1018555599,38225
1013093898,54751
1013282897,55679
1013848190,49545
1009253993,38535
1003757212,10588
1009555942,24760
1008985572,4147
1019555537,9446
1003544032,21816
1013903802,36913
1019379757,11776
1002598229,38387
1003691745,48991
1020024532,17564
1009903078,3668
1012605674,27533
1004931345,8904
1017014310,20209
1005066870,19775
1003936403,3007
1016784949,55192
1010192051,13613
1017125358,17085
1013379757,48783
1017938980,8836
1010749433,36947
1016485611,21517
1019506685,39604
1016429214,39843
1009945728,32708
1008703281,23095
1004714130,55058
1006247963,37094
1010696327,37105
1012608314,15887
1004869990,41254
1016195678,20261
1003723787,25965
1003858977,3007
1005037048,495
1003229668,55107
1003897329,48998
1011478350,15183
1009826642,43045
1014026836,55043
1004847839,9113
1003991238,44068
1017426766,2147
1015226383,15716
1010639587,37336
1012444896,21160
1019939184,19775
1004798092,30967
1003016582,17564
1009471207,1251
1003854749,55298
1016255952,19921
1003621816,44436
1003582724,25346
1009917904,409
1016946604,53857
1003184093,4192
1005309113,25775
1003837838,22532
1018855706,29600
1016550549,25965
1017247198,21455
1014807823,14394
1009254278,27570
1004869920,14224
1016341221,5270
1012264526,23894
1003760979,4030
1004385116,1627
1017285672,4328
1013889465,55043
1008750390,27666
1010699408,3003
1003900038,29485
1009253995,12229
1008603821,19473
1015529862,44081
1017498545,43822
1014727439,15590
1011678937,16676
1008750386,21016
1012499152,3845
1019417667,55623
1014748457,15679
1013124138,21160
1010820922,9300
1002571698,55963
1014411456,48362
1000975235,39954
1011625032,373
1008502873,13651
1000976508,29666
1009445272,13589
1013055220,21539
1001601223,25965
1003673536,27028
1018934811,20333
1004065134,22990
1012744744,37092
1012612567,8227
1004931302,37464
1017035965,56378
1010578355,29575
1009195402,23425
1007989069,56042
1016877313,31066
1003743228,32199
1015465816,40630
1002454890,44636
1011443661,22975
1003858137,10102
1012875256,28138
1011685924,47726
1016784423,20209
1016852357,4039
1001602072,28648
1009540427,22892
1017427311,6711
1002929276,3007
1019336943,3182
1013439349,9085
1003864708,10934
1002792179,36950
1004361606,44206
1016337503,32521
1015919138,55897
1015411830,50332
1007655308,56145
1005754087,44532
1012745699,877
1003944835,29153
1001602360,29787
1019166017,43822
1000737616,52376
1003257233,22943
1012876667,41006
1017437027,22936
1005270590,54765
1018958735,48037
1003301942,22845
1016697772,5087
1011584803,3914
1003816690,56212
1002521444,23486
1012602634,36541
1003608839,10475
1007984654,44081
1013527633,11937
1002403517,13651
1015220921,43139
1010480114,26978
1003819081,40649
1015081501,18092
1008762122,1955
1001604694,56123
1016767495,17388
1004540910,32248
1006911812,31674
1016275818,26084
1004278428,10102
1019215501,56469
1001603493,358
1011637232,49374
1003722082,44068
1011370459,13542
1004764839,10588
1017535165,3800
1016345360,29777
1017215748,7835
1004887121,40630
1014807614,8331
1016260502,44962
1008736541,52882
1005336524,3027
1016298809,20196
1012374758,42127
1009928655,33859
1010192177,40030
1012601278,6252
1008475872,13581
1002597367,13731
1003597134,23694
1001808282,9074
1004485698,358
1004387718,42669
1003792498,49460
1016817218,37262
1015112411,13589
1009507742,32770
1013867661,2151
1011067516,23894
1007128906,50911
1013839583,23673
1002373336,48668
1012986079,3290
1008690788,19846
1007261582,1119
1008880227,21016
1002690273,57072
1004174465,45303
1002958960,48674
1002523463,52181
1015236987,51493
1009531819,35926
1004950373,41254
1009908797,25802
1012979793,2680
1012138199,14463
1017762868,36109
1003929281,36932
1011748609,39607
1012895798,55679
1004008301,29077
1011014707,28575
1016195601,7151
1004040408,8338
1003689208,29869
1012264489,42416
1008477287,36075
1008044613,36111
1017849347,54418
1004345637,27981
1003733333,6999
1013762656,14224
1017145544,1982
1002455719,5488
1010068334,55058
1004332769,10712
1004072858,15763
1011613129,51481
1003634241,39843
1008880969,27666
1010205273,53857
1018179674,33646
1001726840,35538
1012521224,55679
1003890201,22845
1004851856,21803
1016899379,425
1001603830,21160
1010331088,3630
1003834577,358
1003521490,55298
1004931116,56614
1010261044,36947
1017572006,38488
1001794023,5757
1010101801,29329
1003748306,41494
1002456147,42692
1012004010,44190
1009848528,48988
1009581322,47201
1009089762,14481
1007200345,23682
1006612136,37102
1008943448,52843
1004858271,11705
1002792155,29777
1008208842,38426
1012778548,8594
1002033793,48998
1019681016,48366
1003775479,3090
1003777630,15268
1013443125,36075
1011479894,47270
1005228044,53068
1004848875,36011
1011652605,27399
1010857699,52878
1002983060,5698
1001912570,10226
1004195385,30989
1001530509,32770
1003579414,45010
1008275388,21629
1019336916,38193
1010505241,30860
1015565591,12356
1010956417,39862
1007953426,10955
1009728039,41254
1014942556,23575
1002713677,36568
1004001720,30583
1002598092,41528
1015940693,30851
1015641707,44190
1012613689,35251
1003559830,23448
1012613762,23529
1014234619,13634
1012139308,26528
1016699672,23681
1002033083,56141
1013379904,46563
1002486941,25813
1013467296,54780
1005356027,35987
1004751421,5550
1007703968,26084
1017109681,36940
1000969695,18754
1007953568,54748
1015231555,30870
1004042350,42201
1002298339,46659
1004921653,21041
1016653390,21188
1004753258,12779
1003947554,38222
1002850430,11494
1003858181,38371
1012606259,19801
1017938958,8836
1012951004,12487
1011436759,2122
1010679452,32048
1009897569,1982
1004747832,12229
1003263341,55900
1009917862,51096
1012339342,46860
1012599038,22892
1003757185,2808
1011971309,36023
1001035237,44421
1003480510,36779
1009925033,20441
1011849515,48668
1004061618,37102
1008733154,28772
1002119399,35855
1004760071,15995
1008880146,21816
1004104838,17002
1007625093,30997
1009925911,38496
1003744023,7807
1005639093,42155
1002792206,22542
1008340886,40717
1003748532,9905
1010388071,17132
1002551456,10618
1014701442,43285
1018990909,21629
1010002620,1792
1002919841,18754
1011971964,32521
1012620705,30860
1017575703,56676
1011971627,19889
1011980887,6708
1011637210,38905
1010671452,28163
1016195736,9113
1003910606,54765
1004805322,52402
1003869964,41254
1002810554,41035
1018762051,3805
1008056827,19841
1009506800,42456
1013204153,34993
1009848366,43544
1007606398,30619
1016852329,53863
1009794516,15920
1011053761,20201
1004892281,47270
1002919988,56377
1016379885,9113
1019008933,17657
1009384025,29787
1002956009,12229
1012506866,49306
1005754036,56505
1009253072,21816
1017571576,56529
1012602189,29076
1003737090,48991
1013384901,46589
1013194308,55294
1016380105,55923
1013855740,23666
1011454767,3344
1002637045,11696
1017806842,18063
1016300210,54267
1004805409,21022
1004091155,33693
1002456125,19927
1003972324,31919
1016438509,46562
1001003029,22943
1004119371,38596
1017115958,8939
1001603076,10954
1003972328,20532
1013042795,11313
1003718666,15268
1008190273,5550
1009511641,50931
1016744719,50931
1004898946,55679
1009925412,9828
1014835341,46446
1018514191,47663
1003818754,23847
1008736883,31919
1017373748,13711
1005537158,7443
1008237234,48674
1017608350,11644
1006786183,17414
1008484099,56212
1001808348,40340
1005270500,48874
1004920280,29530
1009695128,42380
1010354967,34600
1017348566,55298
1009945720,44636
1010355833,6258
1012893568,38350
1008748897,2663
1008113151,3587
1004385427,7859
1003224533,37078
1004111950,19841
1010362740,45885
1000998310,22943
1012277991,4147
1003819012,55262
1011407692,3631
1019333632,19472
1003582819,53021
1011670310,9104
1008762475,43355
1002947443,25346
1009049302,57294
1011051253,9066
1004818525,25742
1012320816,14224
1007608520,25305
1012686159,40649
1016891201,35521
1017105707,49178
1017857805,4297
1000888135,16990
1016767175,32766
1013568089,47515
1009138940,21188
1002792188,43045
1011087087,30409
1004887479,15268
1003603705,22990
1018758924,23813
1003860577,54736
1003518344,31919
1008196975,11804
1012620535,41518
1002070459,55107
1013274174,2808
1006500050,54714
1009562988,46675
1009826734,29485
1002602295,10775
1010219688,47201
1016737128,18754
1004194089,31777
1003603573,45885
1012391798,37094
1009055968,426
1014171980,7525
1001766162,5488
1017106925,37102
1007514880,32248
1014164082,15912
1018380343,26495
1016561099,55298
1016221236,36646
1011840873,14313
1019052370,7443
1015220967,47401
1002603613,41463
1004805436,51481
1002295480,41254
1019474407,11929
1012617022,23689
1002324610,28491
1002792120,13589
1004090874,49460
1004892405,42545
1012610513,56998
1011841183,10840
1012412347,46221
1012965192,7956
1009909550,44431
1002451708,31662
1009634724,29473
1011426333,55937
1010507595,41034
1008476970,47270
1012964926,1558
1013361312,21886
1016737089,21290
1009826938,44377
1016579100,22574
1009441005,28772
1005172065,7443
1005741937,3668
1010128336,9407
1015453605,45846
1014047693,3805
1006976323,9102
1002708158,33425
1008405371,9152
